project	last_updated	unique_id	geno	type	plot	rep	treatment	biomass_date	plant_height_date	location	fresh_weight_stalk_g	fresh_weight_panicle_g	total_fresh_weight_kg_hectare	dry_weight_stalk_g	dry_weight_panicle_g	total_dry_weight_kg_hectare	number_of_stalks	plant_height_cm	comments
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0101W_G1_17	G1	Grain	1	1	WW	9/19/17	9/19/17	Scottsbluff  NE	4326	978	76122.26	930	281	17375.03	11	134	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0102W_G3_17	G3	Grain	2	1	WW	9/19/17	9/19/17	Scottsbluff  NE								120	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0103W_E10_17	E10	Energy	3	1	WW	9/19/17	9/19/17	Scottsbluff  NE									
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0104W_S2_17	S2	Sweet	4	1	WW	9/19/17	9/19/17	Scottsbluff  NE	3340	748	58670.4	786	239	14710.61	12	154	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0105W_S10_17	S10	Sweet	5	1	WW	9/19/17	9/19/17	Scottsbluff  NE	3912	800	67625.96	990	273	18130.45	10	228	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0106W_E6_17	E6	Energy	6	1	WW	9/19/17	9/19/17	Scottsbluff  NE	6448		92540.78	937		13448.37	19	196	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0107W_S3_17	S3	Sweet	7	1	WW	9/19/17	9/19/17	Scottsbluff  NE	8014	342	119924.13	2074	78	30886.13	11	260	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0108W_E1_17	E1	Energy	8	1	WW	9/19/17	9/19/17	Scottsbluff  NE	6236	280	93516.71	1109	90	17195.39	14	202	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0109W_E17_17	E17	Energy	9	1	WW	9/19/17	9/19/17	Scottsbluff  NE									
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0110W_E8_17	E8	Energy	10	1	WW	9/19/17	9/19/17	Scottsbluff  NE	12026		172595.45	2588		37137.61	16	290	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0111W_E11_17	E11	Energy	11	1	WW	9/19/17	9/19/17	Scottsbluff  NE									
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0112W_S8_17	S8	Sweet	12	1	WW	9/19/17	9/19/17	Scottsbluff  NE	11056		158674.15	2305		33074.84	15	346	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0113W_E7_17	E7	Energy	13	1	WW	9/19/17	9/19/17	Scottsbluff  NE	7185	264	106906.99	1513	75	22791.61	10	262	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0114W_S5_17	S5	Sweet	14	1	WW	9/19/17	9/19/17	Scottsbluff  NE	7484	452	113896.35	1597	145	25003.71	15	318	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0115W_E13_17	E13	Energy	15	1	WW	9/19/17	9/19/17	Scottsbluff  NE	8958		128563.95	1412		20265.16	13	282	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0116W_E14_17	E14	Energy	16	1	WW	9/19/17	9/19/17	Scottsbluff  NE	9000		129166.73	2150		30851.52	16	304	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0117W_E3_17	E3	Energy	17	1	WW	9/19/17	9/19/17	Scottsbluff  NE	8716		125090.8	1600		22963.53	13	274	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0118W_E18_17	E18	Energy	18	1	WW	9/19/17	9/19/17	Scottsbluff  NE	10400		149259.33	1662		23846.56	16	286	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0119W_S4_17	S4	Sweet	19	1	WW	9/19/17	9/19/17	Scottsbluff  NE	7908	302	117828.76	1706	93	25830.22	9	324	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0120W_E9_17	E9	Energy	20	1	WW	9/19/17	9/19/17	Scottsbluff  NE	8622		123741.72	1861		26706.85	20	318	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0121W_E15_17	E15	Energy	21	1	WW	9/19/17	9/19/17	Scottsbluff  NE	10766		154512.11	2015		28916.02	19	368	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0122W_S6_17	S6	Sweet	22	1	WW	9/19/17	9/19/17	Scottsbluff  NE	9400	268	138753.77	1676	81	25209.97	19	338	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0123W_E5_17	E5	Energy	23	1	WW	9/19/17	9/19/17	Scottsbluff  NE	9450	190	138351.92	1479	67	22180.89	14	322	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0124W_E4_17	E4	Energy	24	1	WW	9/19/17	9/19/17	Scottsbluff  NE	6020		86398.19	901		12932.21	17	164	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0101D_G1_17	G1	Grain	1	1	WS	9/19/17	9/19/17	Scottsbluff  NE	3658	978	66535.22	882	286	16762.3	12	138	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0102D_G3_17	G3	Grain	2	1	WS	9/19/17	9/19/17	Scottsbluff  NE	2990	560	50949.1	746	173	13195.39	9	110	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0103D_E10_17	E10	Energy	3	1	WS	9/19/17	9/19/17	Scottsbluff  NE	4672		67051.88	968		13898.03	13	136	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0104D_S2_17	S2	Sweet	4	1	WS	9/19/17	9/19/17	Scottsbluff  NE	1984	530	36080.57	519	170	9884.54	7	142	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0105D_S10_17	S10	Sweet	5	1	WS	9/19/17	9/19/17	Scottsbluff  NE	1706	474	31287.05	519	182	10054.53	4	196	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0106D_E6_17	E6	Energy	6	1	WS	9/19/17	9/19/17	Scottsbluff  NE	4052		58153.73	843		12101.35	20	150	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0107D_S3_17	S3	Sweet	7	1	WS	9/19/17	9/19/17	Scottsbluff  NE	3506		50317.62	788		11302.63	7	202	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0108D_E1_17	E1	Energy	8	1	WS	9/19/17	9/19/17	Scottsbluff  NE	3332		47820.39	722		10357.41	8	156	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0109D_E17_17	E17	Energy	9	1	WS	9/19/17	9/19/17	Scottsbluff  NE									
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0110D_E8_17	E8	Energy	10	1	WS	9/19/17	9/19/17	Scottsbluff  NE	6308	184	93172.26	1313	75	19920.97	15	268	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0111D_E11_17	E11	Energy	11	1	WS	9/19/17	9/19/17	Scottsbluff  NE	4418		63406.51	714		10252.3	21	154	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0112D_S8_17	S8	Sweet	12	1	WS	9/19/17	9/19/17	Scottsbluff  NE	6216		89211.15	1452		20844.45	14	260	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0113D_E7_17	E7	Energy	13	1	WS	9/19/17	9/19/17	Scottsbluff  NE	5754	212	85623.19	1357	65	20410.23	14	208	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0114D_S5_17	S5	Sweet	14	1	WS	9/19/17	9/19/17	Scottsbluff  NE	6332	350	95899.12	1346	117	20997.95	13	282	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0115D_E13_17	E13	Energy	15	1	WS	9/19/17	9/19/17	Scottsbluff  NE	4574		65645.4	1026		14727.92	12	240	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0116D_E14_17	E14	Energy	16	1	WS	9/19/17	9/19/17	Scottsbluff  NE	6366		91363.93	1335		19158.97	13	220	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0117D_E3_17	E3	Energy	17	1	WS	9/19/17	9/19/17	Scottsbluff  NE	5220		74916.7	1007		14452.08	17	262	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0118D_E18_17	E18	Energy	18	1	WS	9/19/17	9/19/17	Scottsbluff  NE	4042		58010.21	689		9886.45	10	216	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0119D_S4_17	S4	Sweet	19	1	WS	9/19/17	9/19/17	Scottsbluff  NE	4482	156	66563.92	850	48	12892.56	8	302	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0120D_E9_17	E9	Energy	20	1	WS	9/19/17	9/19/17	Scottsbluff  NE	6182		88723.19	1432		20546.42	15	264	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0121D_E15_17	E15	Energy	21	1	WS	9/19/17	9/19/17	Scottsbluff  NE	5524		79279.67	1108		15906.84	14	314	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0122D_S6_17	S6	Sweet	22	1	WS	9/19/17	9/19/17	Scottsbluff  NE	6254	306	94148.19	1292	100	19974.61	16	252	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0123D_E5_17	E5	Energy	23	1	WS	9/19/17	9/19/17	Scottsbluff  NE	4966	106	72792.63	611		8773.25	14	238	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0124D_E4_17	E4	Energy	24	1	WS	9/19/17	9/19/17	Scottsbluff  NE	2832		40644.46	482		6913.75	17	132	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0201D_G3_17	G3	Grain	1	2	WS	9/19/17	9/19/17	Scottsbluff  NE	2114	428	36482.42	573	149	10361.06	7	108	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0202D_G1_17	G1	Grain	2	2	WS	9/19/17	9/19/17	Scottsbluff  NE	2854	690	50862.99	691	201	12799.8	9	124	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0203D_S10_17	S10	Sweet	3	2	WS	9/19/17	9/19/17	Scottsbluff  NE	1758	410	31114.83	492	152	9241.67	7	196	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0204D_E10_17	E10	Energy	4	2	WS	9/19/17	9/19/17	Scottsbluff  NE	4142		59445.4	832		11947.74	13	150	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0205D_S2_17	S2	Sweet	5	2	WS	9/19/17	9/19/17	Scottsbluff  NE	1532	392	27612.98	403	186	8461.79	6	124	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0206D_E11_17	E11	Energy	6	2	WS	9/19/17	9/19/17	Scottsbluff  NE	4606		66104.66	791		11356.13	22	154	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0207D_E18_17	E18	Energy	7	2	WS	9/19/17	9/19/17	Scottsbluff  NE	6781		97319.95	1254		17990.99	16	156	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0208D_S4_17	S4	Sweet	8	2	WS	9/19/17	9/19/17	Scottsbluff  NE	5371	296	81331.98	1049	117	16733.49	12	224	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0209D_E5_17	E5	Energy	9	2	WS	9/19/17	9/19/17	Scottsbluff  NE	5488	346	83728.74	991	119	15936.62	11	254	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0210D_S5_17	S5	Sweet	10	2	WS	9/19/17	9/19/17	Scottsbluff  NE	6644		95353.75	1425		20458.5	11	258	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0211D_S8_17	S8	Sweet	11	2	WS	9/19/17	9/19/17	Scottsbluff  NE	5778		82925.04	1351		19390.87	12	248	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0212D_E4_17	E4	Energy	12	2	WS	9/19/17	9/19/17	Scottsbluff  NE	4136		59359.29	748		10730.78	20	134	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0213D_E7_17	E7	Energy	13	2	WS	9/19/17	9/19/17	Scottsbluff  NE	4974	202	74285.22	1170	60	17653.13	8	226	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0214D_E6_17	E6	Energy	14	2	WS	9/19/17	9/19/17	Scottsbluff  NE	3848		55225.95	788		11308.83	15	172	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0215D_E8_17	E8	Energy	15	2	WS	9/19/17	9/19/17	Scottsbluff  NE	6796		97535.23	1394		20000.12	8	258	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0216D_E14_17	E14	Energy	16	2	WS	9/19/17	9/19/17	Scottsbluff  NE	6372		91450.04	1270		18231	10	242	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0217D_S6_17	S6	Sweet	17	2	WS	9/19/17	9/19/17	Scottsbluff  NE	4672		67051.88	867		12437.98	10	284	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0218D_E15_17	E15	Energy	18	2	WS	9/19/17	9/19/17	Scottsbluff  NE	5452		78246.33	1140		16366.75	10	322	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0219D_E13_17	E13	Energy	19	2	WS	9/19/17	9/19/17	Scottsbluff  NE	4546	186	67912.99	1015		14560.96	10	250	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0220D_S3_17	S3	Sweet	20	2	WS	9/19/17	9/19/17	Scottsbluff  NE	4064	175	60837.53	888	40	13312.59	7	246	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0221D_E3_17	E3	Energy	21	2	WS	9/19/17	9/19/17	Scottsbluff  NE	5560		79796.33	1063	0	15261.46	13	232	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0222D_E9_17	E9	Energy	22	2	WS	9/19/17	9/19/17	Scottsbluff  NE	7062		101352.82	1495	0	21450.46	15	258	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0223D_E17_17	E17	Energy	23	2	WS	9/19/17	9/19/17	Scottsbluff  NE	3472	176	52355.58	886	61	13584.92	13	218	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0224D_E1_17	E1	Energy	24	2	WS	9/19/17	9/19/17	Scottsbluff  NE									
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0201W_G3_17	G3	Grain	1	2	WW	9/19/17	9/19/17	Scottsbluff  NE	3284	496	54250.02	753	122	12556.08	9	118	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0202W_G1_17	G1	Grain	2	2	WW	9/19/17	9/19/17	Scottsbluff  NE	5078	1082	88407.45	1117	325	20686.38	14	136	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0203W_S10_17	S10	Sweet	3	2	WW	9/19/17	9/19/17	Scottsbluff  NE	4520	1094	80571.33	1165	393	22362.42	10	248	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0204W_E10_17	E10	Energy	4	2	WW	9/19/17	9/19/17	Scottsbluff  NE	3804		54594.47	640		9186.51	14	158	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0205W_S2_17	S2	Sweet	5	2	WW	9/19/17	9/19/17	Scottsbluff  NE	3800	610	63291.7	882	191	15406.85	12	146	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0206W_E11_17	E11	Energy	6	2	WW	9/19/17	9/19/17	Scottsbluff  NE	6762		97047.27	1125		16148.52	20	196	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0207W_E18_17	E18	Energy	7	2	WW	9/19/17	9/19/17	Scottsbluff  NE	7230		103763.94	1191		17087.17	15	250	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0208W_S4_17	S4	Sweet	8	2	WW	9/19/17	9/19/17	Scottsbluff  NE	8556	258	126497.28	1558	82	23527.85	21	286	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0209W_E5_17	E5	Energy	9	2	WW	9/19/17	9/19/17	Scottsbluff  NE	8730	628	134304.69	1497	209	24479.95	18	294	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0210W_S5_17	S5	Sweet	10	2	WW	9/19/17	9/19/17	Scottsbluff  NE	9850		141365.81	1922		27577.74	15	344	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0211W_S8_17	S8	Sweet	11	2	WW	9/19/17	9/19/17	Scottsbluff  NE	10178		146073.21	2248		32259.3	15	332	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0212W_E4_17	E4	Energy	12	2	WW	9/19/17	9/19/17	Scottsbluff  NE	7736		111025.98	1172		16822.43	19	174	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0213W_E7_17	E7	Energy	13	2	WW	9/19/17	9/19/17	Scottsbluff  NE	6708	240	99716.71	1423	68	21403.97	12	278	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0214W_E6_17	E6	Energy	14	2	WW	9/19/17	9/19/17	Scottsbluff  NE	7758		111341.72	1137		16317.36	17	206	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0215W_E8_17	E8	Energy	15	2	WW	9/19/17	9/19/17	Scottsbluff  NE	11720		168203.78	2217		31825.05	13	332	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0216W_E14_17	E14	Energy	16	2	WW	9/19/17	9/19/17	Scottsbluff  NE	9540		136916.73	1887		27078.9	10	312	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0217W_S6_17	S6	Sweet	17	2	WW	9/19/17	9/19/17	Scottsbluff  NE	7850		112662.09	1385		19880.84	22	286	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0218W_E15_17	E15	Energy	18	2	WW	9/19/17	9/19/17	Scottsbluff  NE	10322	288	152273.22	1940	28	28243.3	21	378	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0219W_E13_17	E13	Energy	19	2	WW	9/19/17	9/19/17	Scottsbluff  NE	6350		91134.3	1199		17212.67	10	316	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0220W_S3_17	S3	Sweet	20	2	WW	9/19/17	9/19/17	Scottsbluff  NE	7524	370	113293.57	1639	85	24732.6	14	282	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0221W_E3_17	E3	Energy	21	2	WW	9/19/17	9/19/17	Scottsbluff  NE	6060		86972.26	1118		16040.79	15	316	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0222W_E9_17	E9	Energy	22	2	WW	9/19/17	9/19/17	Scottsbluff  NE	10386		149058.4	2000		28698.73	16	284	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0223W_E17_17	E17	Energy	23	2	WW	9/19/17	9/19/17	Scottsbluff  NE	5000	300	76064.85	1159	104	18118.11	10	242	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0224W_E1_17	E1	Energy	24	2	WW	9/19/17	9/19/17	Scottsbluff  NE	7660	382	115417.65	1333	122	20878.48	20	160	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0301W_E8_17	E8	Energy	1	3	WW	9/19/17	9/19/17	Scottsbluff  NE	6471		92870.88	1237		17757.73	10	306	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0302W_E9_17	E9	Energy	2	3	WW	9/19/17	9/19/17	Scottsbluff  NE	3492		50116.69	721		10344.37	10	300	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0303W_S6_17	S6	Sweet	3	3	WW	9/19/17	9/19/17	Scottsbluff  NE	6664	402	101410.23	1256	127	19842.48	17	310	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0304W_E5_17	E5	Energy	4	3	WW	9/19/17	9/19/17	Scottsbluff  NE	7786	206	114700.05	1392	61	20848.23	14	304	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0305W_E4_17	E4	Energy	5	3	WW	9/19/17	9/19/17	Scottsbluff  NE	1770		25402.79	301		4326.85	8	132	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0306W_E17_17	E17	Energy	6	3	WW	9/19/17	9/19/17	Scottsbluff  NE	3402	230	52125.95	847	79	13293	9	248	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0307W_E18_17	E18	Energy	7	3	WW	9/19/17	9/19/17	Scottsbluff  NE	7840		112518.57	1229	0	17642.71	17	258	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0308W_E6_17	E6	Energy	8	3	WW	9/19/17	9/19/17	Scottsbluff  NE	8532		122450.06	1267	0	18181.31	27	224	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0309W_E15_17	E15	Energy	9	3	WW	9/19/17	9/19/17	Scottsbluff  NE	7572	110	110250.98	1588	11	22936.85	13	276	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0310W_S3_17	S3	Sweet	10	3	WW	9/19/17	9/19/17	Scottsbluff  NE	6782		97334.3	1389		19931.12	10	320	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0311W_E13_17	E13	Energy	11	3	WW	9/19/17	9/19/17	Scottsbluff  NE	7554		108413.94	1551		22257.17	18	286	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0312W_E11_17	E11	Energy	12	3	WW	9/19/17	9/19/17	Scottsbluff  NE	9176		131692.65	1757		25212.04	23	220	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0313W_S5_17	S5	Sweet	13	3	WW	9/19/17	9/19/17	Scottsbluff  NE	6126	356	93028.75	1181	109	18514.11	10	316	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0314W_E3_17	E3	Energy	14	3	WW	9/19/17	9/19/17	Scottsbluff  NE	6028		86513	1248		17908.74	10	310	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0315W_S8_17	S8	Sweet	15	3	WW	9/19/17	9/19/17	Scottsbluff  NE	6014		86312.08	1139		16351.51	14	346	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0316W_S4_17	S4	Sweet	16	3	WW	9/19/17	9/19/17	Scottsbluff  NE	6456	160	94951.9	1073	49	16107.07	10	298	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0317W_E14_17	E14	Energy	17	3	WW	9/19/17	9/19/17	Scottsbluff  NE	6442		92454.67	1226		17595.54	9	326	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0318W_E1_17	E1	Energy	18	3	WW	9/19/17	9/19/17	Scottsbluff  NE	2576		36970.39	413		5927.12	12	146	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0319W_E10_17	E10	Energy	19	3	WW	9/19/17	9/19/17	Scottsbluff  NE	2982		42797.24	548		7871.52	8	168	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0320W_E7_17	E7	Energy	20	3	WW	9/19/17	9/19/17	Scottsbluff  NE								186	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0321W_S2_17	S2	Sweet	21	3	WW	9/19/17	9/19/17	Scottsbluff  NE	2768	518	47160.21	692	160	12232.57	10	152	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0322W_S10_17	S10	Sweet	22	3	WW	9/19/17	9/19/17	Scottsbluff  NE	1900	614	36080.57	471	234	10112.44	5	236	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0323W_G3_17	G3	Grain	23	3	WW	9/19/17	9/19/17	Scottsbluff  NE	3746	610	62516.7	816	185	14375.6	14	122	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0324W_G1_17	G1	Grain	24	3	WW	9/19/17	9/19/17	Scottsbluff  NE	4492	598	73050.96	996	168	16693.3	15	128	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0301D_E8_17	E8	Energy	1	3	WS	9/19/17	9/19/17	Scottsbluff  NE	7760		111370.42	1622		23280.82	16	252	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0302D_E9_17	E9	Energy	2	3	WS	9/19/17	9/19/17	Scottsbluff  NE	6260		89842.63	1331		19098.28	19	236	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0303D_S6_17	S6	Sweet	3	3	WS	9/19/17	9/19/17	Scottsbluff  NE	6120	82	89010.23	1192	26	17474.48	21	256	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0304D_E5_17	E5	Energy	4	3	WS	9/19/17	9/19/17	Scottsbluff  NE	6750	170	99314.86	1248	59	18754.06	15	264	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0305D_E4_17	E4	Energy	5	3	WS	9/19/17	9/19/17	Scottsbluff  NE	3912		56144.47	751		10779.74	18	120	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0306D_E17_17	E17	Energy	6	3	WS	9/19/17	9/19/17	Scottsbluff  NE	4404	142	65243.55	1148	52	17217.35	13	180	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0307D_E18_17	E18	Energy	7	3	WS	9/19/17	9/19/17	Scottsbluff  NE	6260		89842.63	1270		18220.51	19	164	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0308D_E6_17	E6	Energy	8	3	WS	9/19/17	9/19/17	Scottsbluff  NE	4600		66018.55	1167		16746.17	28	132	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0309D_E15_17	E15	Energy	9	3	WS	9/19/17	9/19/17	Scottsbluff  NE	5430		77930.59	1354		19428.38	12	198	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0310D_S3_17	S3	Sweet	10	3	WS	9/19/17	9/19/17	Scottsbluff  NE									
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0311D_E13_17	E13	Energy	11	3	WS	9/19/17	9/19/17	Scottsbluff  NE	5280		75777.81	1205		17292.89	16	200	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0312D_E11_17	E11	Energy	12	3	WS	9/19/17	9/19/17	Scottsbluff  NE	5420		77787.07	1140		16362.11	25	138	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0313D_S5_17	S5	Sweet	13	3	WS	9/19/17	9/19/17	Scottsbluff  NE	6060	510	94291.71	1430	166	22892.98	12	266	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0314D_E3_17	E3	Energy	14	3	WS	9/19/17	9/19/17	Scottsbluff  NE	5440		78074.11	983		14109.78	14	196	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0315D_S8_17	S8	Sweet	15	3	WS	9/19/17	9/19/17	Scottsbluff  NE	7200		103333.38	1701		24412.51	11	240	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0316D_S4_17	S4	Sweet	16	3	WS	9/19/17	9/19/17	Scottsbluff  NE	7106	235	105356.99	1467	83	22238.85	15	202	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0317D_E14_17	E14	Energy	17	3	WS	9/19/17	9/19/17	Scottsbluff  NE	5268		75605.59	931	0	13362.32	9	272	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0318D_E1_17	E1	Energy	18	3	WS	9/19/17	9/19/17	Scottsbluff  NE	3040		43629.65	535	0	7678.82	11	150	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0319D_E10_17	E10	Energy	19	3	WS	9/19/17	9/19/17	Scottsbluff  NE	11070		158875.07	2185	0	31356.92	18	146	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0320D_E7_17	E7	Energy	20	3	WS	9/19/17	9/19/17	Scottsbluff  NE	7318	210	108040.79	1879	67	27920.3	13	254	
